entity,author,added,deleted
src/modules/tender/components/tender-details/tender-content/__tests__/TenderBid.spec.ts,Sergei Zaliubovskii,4,4
src/modules/tender/components/tender-details/tender-content/__tests__/TenderBid.spec.ts,Yashwanth Harikrishnan,6,7
src/modules/tender/components/tender-details/tender-content/__tests__/TenderBid.spec.ts,Sanja Mitrovic,47,1
src/modules/tender/components/tender-details/tender-content/__tests__/TenderContent.spec.ts,Murali Mariappan,1,1
src/modules/tender/components/tender-details/tender-content/__tests__/TenderContent.spec.ts,Yashwanth Harikrishnan,23,14
src/modules/tender/components/tender-details/tender-content/__tests__/TenderContent.spec.ts,Sergei Zaliubovskii,4,6
src/modules/tender/components/tender-details/tender-content/__tests__/TenderContent.spec.ts,Sanja Mitrovic,102,15
src/modules/tender/components/tender-details/tender-content/__tests__/TenderMap.spec.ts,Murali Mariappan,1,1
src/modules/tender/components/tender-details/tender-content/__tests__/TenderMap.spec.ts,Sergei Zaliubovskii,1,1
src/modules/tender/components/tender-details/tender-content/__tests__/TenderMap.spec.ts,Sanja Mitrovic,55,12
src/modules/tender/components/tender-details/tender-content/__tests__/TenderRoute.spec.ts,Murali Mariappan,1,1
src/modules/tender/components/tender-details/tender-content/__tests__/TenderRoute.spec.ts,Sergei Zaliubovskii,5,7
src/modules/tender/components/tender-details/tender-content/__tests__/TenderRoute.spec.ts,Manu Ustenko,1,1
src/modules/tender/components/tender-details/tender-content/__tests__/TenderRoute.spec.ts,Sanja Mitrovic,107,11
src/modules/tender/components/tender-details/tender-content/tender-bids/TenderBidChange.vue,Sanja Mitrovic,133,19
src/modules/tender/components/tender-details/tender-content/tender-bids/TenderBidChange.vue,Sergei Zaliubovskii,1,1
src/modules/tender/components/tender-details/tender-content/tender-bids/TenderBidChange.vue,Pablo Felipe Leonhart,4,4
src/modules/tender/components/tender-details/tender-content/tender-bids/TenderBidChange.vue,Yashwanth Harikrishnan,1,1
src/modules/tender/components/tender-details/tender-content/tender-bids/TenderBidChange.vue,Dmytro Fokin,7,5
src/modules/tender/components/tender-details/tender-content/tender-bids/TenderBidChangeDialog.vue,Sanja Mitrovic,39,2
src/modules/tender/components/tender-details/tender-content/tender-bids/TenderPlaceBid.vue,Sanja Mitrovic,165,27
src/modules/tender/components/tender-details/tender-content/tender-bids/TenderPlaceBid.vue,Yashwanth Harikrishnan,14,30
src/modules/tender/components/tender-details/tender-content/tender-bids/TenderPlaceBid.vue,Pablo Felipe Leonhart,1,1
src/modules/tender/components/tender-details/tender-content/tender-bids/TenderPlaceBid.vue,Sergei Zaliubovskii,16,16
src/modules/tender/components/tender-details/tender-content/tender-bids/TenderPriceBidInput.vue,Sanja Mitrovic,150,6
src/modules/tender/components/tender-details/tender-content/tender-bids/TenderWeekLoadChooser.vue,Sanja Mitrovic,169,6
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderBidChange.spec.ts,Sanja Mitrovic,130,13
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderBidChange.spec.ts,Murali Mariappan,1,5
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderBidChange.spec.ts,Pablo Felipe Leonhart,5,5
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderBidChange.spec.ts,Yashwanth Harikrishnan,1,1
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderBidChange.spec.ts,Dmytro Fokin,3,5
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderBidChange.spec.ts,Sergei Zaliubovskii,5,11
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderBidChangeDialog.spec.ts,Murali Mariappan,1,4
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderBidChangeDialog.spec.ts,Sergei Zaliubovskii,2,4
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderBidChangeDialog.spec.ts,Sanja Mitrovic,48,1
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderPlaceBid.spec.ts,Murali Mariappan,1,4
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderPlaceBid.spec.ts,Sanja Mitrovic,200,58
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderPlaceBid.spec.ts,Yashwanth Harikrishnan,29,64
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderPlaceBid.spec.ts,Pablo Felipe Leonhart,2,2
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderPlaceBid.spec.ts,Sergei Zaliubovskii,11,11
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderPriceBidInput.spec.ts,Murali Mariappan,1,1
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderPriceBidInput.spec.ts,Sanja Mitrovic,132,11
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderPriceBidInput.spec.ts,Sergei Zaliubovskii,2,2
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderWeekLoadChooser.spec.ts,Murali Mariappan,1,4
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderWeekLoadChooser.spec.ts,Sergei Zaliubovskii,9,9
src/modules/tender/components/tender-details/tender-content/tender-bids/__tests__/TenderWeekLoadChooser.spec.ts,Sanja Mitrovic,163,1
src/modules/tender/components/tender-details/tender-content/tender-load-details/HeaderSlot.vue,Sergei Zaliubovskii,2,6
src/modules/tender/components/tender-details/tender-content/tender-load-details/HeaderSlot.vue,Sanja Mitrovic,40,2
src/modules/tender/components/tender-details/tender-content/tender-load-details/TenderContractInfo.vue,Sergei Zaliubovskii,45,26
src/modules/tender/components/tender-details/tender-content/tender-load-details/TenderContractInfo.vue,Sanja Mitrovic,90,10
src/modules/tender/components/tender-details/tender-content/tender-load-details/TenderContractInfo.vue,Yashwanth Harikrishnan,34,9
src/modules/tender/components/tender-details/tender-content/tender-load-details/TenderLoadDetails.vue,Sergei Zaliubovskii,9,12
src/modules/tender/components/tender-details/tender-content/tender-load-details/TenderLoadDetails.vue,Yashwanth Harikrishnan,6,1
src/modules/tender/components/tender-details/tender-content/tender-load-details/TenderLoadDetails.vue,Sanja Mitrovic,93,3
src/modules/tender/components/tender-details/tender-content/tender-load-details/TenderRequirements.vue,Sanja Mitrovic,43,3
src/modules/tender/components/tender-details/tender-content/tender-load-details/TenderSpecifications.vue,Sanja Mitrovic,42,3
src/modules/tender/components/tender-details/tender-content/tender-load-details/TenderVehicles.vue,Sergei Zaliubovskii,2,4
src/modules/tender/components/tender-details/tender-content/tender-load-details/TenderVehicles.vue,Sanja Mitrovic,39,3
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/HeaderSlot.spec.ts,Murali Mariappan,1,1
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/HeaderSlot.spec.ts,Sanja Mitrovic,39,1
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderContractInfo.spec.ts,Sergei Zaliubovskii,93,52
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderContractInfo.spec.ts,Murali Mariappan,1,1
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderContractInfo.spec.ts,Yashwanth Harikrishnan,69,23
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderContractInfo.spec.ts,Sanja Mitrovic,122,9
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderLoadDetails.spec.ts,Murali Mariappan,1,1
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderLoadDetails.spec.ts,Sergei Zaliubovskii,7,16
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderLoadDetails.spec.ts,Sanja Mitrovic,99,1
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderRequirements.spec.ts,Murali Mariappan,1,1
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderRequirements.spec.ts,Sergei Zaliubovskii,5,5
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderRequirements.spec.ts,Yashwanth Harikrishnan,0,1
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderRequirements.spec.ts,Sanja Mitrovic,78,5
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderSpecifications.spec.ts,Murali Mariappan,1,1
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderSpecifications.spec.ts,Sergei Zaliubovskii,3,3
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderSpecifications.spec.ts,Sanja Mitrovic,67,1
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderVehicles.spec.ts,Murali Mariappan,1,1
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderVehicles.spec.ts,Sergei Zaliubovskii,3,3
src/modules/tender/components/tender-details/tender-content/tender-load-details/__tests__/TenderVehicles.spec.ts,Sanja Mitrovic,47,1
src/modules/tender/components/tender-details/tender-header/BackButton.vue,Sanja Mitrovic,39,39
src/modules/tender/components/tender-details/tender-header/DetailsHeader.vue,Sanja Mitrovic,43,43
src/modules/tender/components/tender-details/tender-header/TenderHeader.vue,Sanja Mitrovic,27,27
src/modules/tender/components/tender-details/tender-header/__tests__/BackButton.spec.ts,Sanja Mitrovic,57,57
src/modules/tender/components/tender-details/tender-header/__tests__/DetailsHeader.spec.ts,Sanja Mitrovic,33,33
src/modules/tender/components/tender-details/tender-header/__tests__/TenderHeader.spec.ts,Sanja Mitrovic,33,33
src/modules/tender/components/tender-list/TenderList.spec.ts,Murali Mariappan,1,1
src/modules/tender/components/tender-list/TenderList.spec.ts,Sanja Mitrovic,0,19
src/modules/tender/components/tender-list/TenderList.spec.ts,Yashwanth Harikrishnan,28,6
src/modules/tender/components/tender-list/TenderList.spec.ts,Pablo Felipe Leonhart,2,2
src/modules/tender/components/tender-list/TenderList.spec.ts,Sergei Zaliubovskii,143,0
src/modules/tender/components/tender-list/TenderList.vue,Sanja Mitrovic,83,7
src/modules/tender/components/tender-list/TenderList.vue,Pablo Felipe Leonhart,4,4
src/modules/tender/components/tender-list/TenderTableRow.spec.ts,Murali Mariappan,1,1
src/modules/tender/components/tender-list/TenderTableRow.spec.ts,Sanja Mitrovic,4,4
src/modules/tender/components/tender-list/TenderTableRow.spec.ts,Yashwanth Harikrishnan,3,2
src/modules/tender/components/tender-list/TenderTableRow.spec.ts,Pablo Felipe Leonhart,2,2
src/modules/tender/components/tender-list/TenderTableRow.spec.ts,Sergei Zaliubovskii,229,0
src/modules/tender/components/tender-list/TenderTableTitle.vue,Sergei Zaliubovskii,3,3
src/modules/tender/components/tender-list/TenderTableTitle.vue,Sanja Mitrovic,48,2
src/modules/tender/components/tender-list/TendersNoResults.spec.ts,Sanja Mitrovic,0,98
src/modules/tender/components/tender-list/TendersNoResults.spec.ts,Yashwanth Harikrishnan,4,5
src/modules/tender/components/tender-list/TendersNoResults.spec.ts,Pablo Felipe Leonhart,2,2
src/modules/tender/components/tender-list/TendersNoResults.spec.ts,Sergei Zaliubovskii,99,0
src/modules/tender/components/tender-list/TendersNoResults.vue,Sanja Mitrovic,102,101
src/modules/tender/components/tender-list/TendersNoResults.vue,Yashwanth Harikrishnan,2,2
src/modules/tender/components/tender-list/TendersNoResults.vue,Pablo Felipe Leonhart,4,4
src/modules/tender/components/tender-list/TendersNoResults.vue,Dmytro Fokin,3,2
src/modules/tender/components/tender-list/TendersNoResults.vue,Sergei Zaliubovskii,2,4
src/modules/tender/components/tender-list/TendersTable.spec.ts,Murali Mariappan,1,1
src/modules/tender/components/tender-list/TendersTable.spec.ts,Sanja Mitrovic,0,17
src/modules/tender/components/tender-list/TendersTable.spec.ts,Yashwanth Harikrishnan,1,2
src/modules/tender/components/tender-list/TendersTable.spec.ts,Pablo Felipe Leonhart,2,2
src/modules/tender/components/tender-list/TendersTable.spec.ts,Sergei Zaliubovskii,89,0
src/modules/tender/components/tender-list/TendersTable.vue,Sanja Mitrovic,101,49
src/modules/tender/components/tender-list/TendersTable.vue,Pablo Felipe Leonhart,4,4
src/modules/tender/components/tender-list/TendersTable.vue,Yashwanth Harikrishnan,1,1
src/modules/tender/components/tender-list/TendersTable.vue,Sergei Zaliubovskii,60,33
src/modules/tender/components/tender-list/TendersTableEmpty.vue,Sanja Mitrovic,52,12
src/modules/tender/components/tender-list/__tests__/TenderList.spec.ts,Sergei Zaliubovskii,16,171
src/modules/tender/components/tender-list/__tests__/TenderList.spec.ts,Sanja Mitrovic,202,47
src/modules/tender/components/tender-list/__tests__/TenderTableRow.spec.ts,Sergei Zaliubovskii,16,248
src/modules/tender/components/tender-list/__tests__/TenderTableRow.spec.ts,Yashwanth Harikrishnan,4,5
src/modules/tender/components/tender-list/__tests__/TenderTableRow.spec.ts,Sanja Mitrovic,244,11
src/modules/tender/components/tender-list/__tests__/TendersNoResults.spec.ts,Sergei Zaliubovskii,10,114
src/modules/tender/components/tender-list/__tests__/TendersNoResults.spec.ts,Dmytro Fokin,9,2
src/modules/tender/components/tender-list/__tests__/TendersNoResults.spec.ts,Manu Ustenko,1,1
src/modules/tender/components/tender-list/__tests__/TendersNoResults.spec.ts,Sanja Mitrovic,138,41
src/modules/tender/components/tender-list/__tests__/TendersTable.spec.ts,Sergei Zaliubovskii,2,67
src/modules/tender/components/tender-list/__tests__/TendersTable.spec.ts,Yashwanth Harikrishnan,3,5
src/modules/tender/components/tender-list/__tests__/TendersTable.spec.ts,Sanja Mitrovic,70,3
src/modules/tender/components/tender-list/tender-table-row/TenderBidStatus.spec.ts,Murali Mariappan,1,1
src/modules/tender/components/tender-list/tender-table-row/TenderBidStatus.spec.ts,Sanja Mitrovic,34,0
src/modules/tender/components/tender-list/tender-table-row/TenderBidStatus.vue,Yashwanth Harikrishnan,3,3
src/modules/tender/components/tender-list/tender-table-row/TenderBidStatus.vue,Sergei Zaliubovskii,3,1
src/modules/tender/components/tender-list/tender-table-row/TenderBidStatus.vue,Sanja Mitrovic,183,0
src/modules/tender/components/tender-list/tender-table-row/TenderTableCellBidClosing.vue,Sanja Mitrovic,64,8
src/modules/tender/components/tender-list/tender-table-row/TenderTableCellBidClosing.vue,Yashwanth Harikrishnan,2,3
src/modules/tender/components/tender-list/tender-table-row/TenderTableCellOriginDestination.vue,Sanja Mitrovic,74,3
src/modules/tender/components/tender-list/tender-table-row/TenderTableCellVehicleTypes.vue,Sanja Mitrovic,50,3
src/modules/tender/components/tender-list/tender-table-row/TenderTableCellWeeklyVolume.vue,Sanja Mitrovic,55,3
src/modules/tender/components/tender-list/tender-table-row/TenderTableCellYourBids.vue,Sanja Mitrovic,89,31
src/modules/tender/components/tender-list/tender-table-row/TenderTableCellYourBids.vue,Pablo Felipe Leonhart,1,1
src/modules/tender/components/tender-list/tender-table-row/TenderTableCellYourBids.vue,Sergei Zaliubovskii,10,10
src/modules/tender/components/tender-list/tender-table-row/TenderTableRow.vue,Sanja Mitrovic,78,3
src/modules/tender/featureFlags.ts,Sanja Mitrovic,0,1
src/modules/tender/featureFlags.ts,Sergei Zaliubovskii,1,0
src/modules/tender/segmentEvents.ts,Sanja Mitrovic,21,8
src/modules/tender/segmentEvents.ts,Sergei Zaliubovskii,3,6
src/modules/tender/services/BiddingTenderService.spec.ts,Dmytro Filipenko,43,20
src/modules/tender/services/BiddingTenderService.spec.ts,Alexey Ivanov,4,4
src/modules/tender/services/BiddingTenderService.spec.ts,Yashwanth Harikrishnan,34,0
src/modules/tender/services/BiddingTenderService.ts,Dmytro Filipenko,6,5
src/modules/tender/services/BiddingTenderService.ts,Alexey Ivanov,4,4
src/modules/tender/services/BiddingTenderService.ts,Yashwanth Harikrishnan,24,33
src/modules/tender/services/BiddingTenderService.ts,Sanja Mitrovic,64,23
src/modules/tender/services/BiddingTenderService.ts,Sergei Zaliubovskii,4,4
src/modules/tender/services/TenderClient.spec.ts,Yashwanth Harikrishnan,36,36
src/modules/tender/services/TenderClient.ts,Yashwanth Harikrishnan,23,23
src/modules/tender/services/TenderService.spec.ts,Yashwanth Harikrishnan,100,0
src/modules/tender/services/TenderService.ts,Yashwanth Harikrishnan,86,110
src/modules/tender/services/TenderService.ts,Dmytro Fokin,2,2
src/modules/tender/services/TenderService.ts,Sergei Zaliubovskii,4,9
src/modules/tender/services/TenderService.ts,Sanja Mitrovic,65,24
